ID,NAME
11421,VUELA PERU S.A.C.
11422,AERO CONTINENTE E.I.R.L.
11423,LASA PERU S.A.C.
11424,EMPRESA EDITORA CONTINENTE PRESS S.A.
11438,LOS ZETAS
11439,LA FAMILIA MICHOACANA
11440,SINALOA CARTEL
11441,KHORASAN METALLURGY INDUSTRIES
11442,KAVEH CUTTING TOOLS COMPANY
11443,AMIN INDUSTRIAL COMPLEX
11444,YAZD METALLURGY INDUSTRIES
11445,SHAHID SAYYADE SHIRAZI INDUSTRIES
11446,NIRU BATTERY MANUFACTURING COMPANY
11462,KATA'IB HIZBALLAH
11477,CONSULTORIA EN CAMBIOS FALCON S.A. DE C.V.
11478,HIERROS DE JERUSALEM S.A.
11479,TAXI AEREO ANTIOQUENO S.A.
11480,LLANOTOUR LTDA.
11481,AGROGANADERA LOS SANTOS S.A.
11482,AGROESPINAL S.A.
11483,AERONAUTICA CONDOR S.A. DE C.V.
11484,"AERONAUTICA CONDOR DE PANAMA, S.A."
11485,"GRUPO FALCON DE PANAMA, S.A."
11486,GRUPO FALCON S.A.
11487,GRUPO GUADALEST S.A. DE C.V.
11488,FRANZUL S.A.
11489,CONSTRUCTORA GUADALEST S.A.
11490,ASES DE COMPETENCIA Y CIA. S.A.
11496,REVOLUTIONARY STRUGGLE
11502,HAJI JUMA KHAN ORGANIZATION
11532,NAMCHONGANG TRADING CORPORATION
11533,HONG KONG ELECTRONICS
11555,VARIEDADES HARB SPORT
11556,ALMACEN FUTURO NO. 1
11557,COMERCIAL JINAN S.A.
11558,CANALES VENECIA LTDA.
11560,FLOREZ HERMANOS LTDA.
11581,KOREA KWANGSON BANKING CORP
11588,"LA HACIENDA (USA), LLC"
11589,"RUNNING BROOK, LLC (USA)"
11598,GENERAL BUREAU OF ATOMIC ENERGY
11607,IRANIAN MINES AND MINING INDUSTRIES DEVELOPMENT AND RENOVATION ORGANIZATION
11608,ASCOTEC HOLDING GMBH
11609,ASCOTEC JAPAN K.K.
11610,METAL & MINERAL TRADE S.A.R.L.
11611,IRASCO S.R.L.
11612,MINES AND METALS ENGINEERING GMBH
11613,ASCOTEC STEEL TRADING GMBH
11614,ASCOTEC MINERAL & MACHINERY GMBH
11615,ASCOTEC SCIENCE & TECHNOLOGY GMBH
11616,BREYELLER STAHL TECHNOLOGY GMBH & CO. KG
11618,NATIONAL PETROCHEMICAL COMPANY
11625,PETROCHEMICAL COMMERCIAL COMPANY FZE
11620,NPC INTERNATIONAL
11621,INTRA CHEM TRADING GMBH
11622,PETROCHEMICAL COMMERCIAL COMPANY INTERNATIONAL
11623,P.C.C. (SINGAPORE) PRIVATE LIMITED
11626,PETROCHEMICAL COMMERCIAL COMPANY (U.K.) LIMITED
11627,IRAN FOREIGN INVESTMENT COMPANY
11628,IFIC HOLDING AG
11629,IHAG TRADING GMBH
11630,NATIONAL IRANIAN OIL COMPANY PTE LTD
11631,IRAN INSURANCE COMPANY
11632,BIMEH IRAN INSURANCE COMPANY (U.K.) LIMITED
11633,PETROPARS LTD.
11634,PETROPARS INTERNATIONAL FZE
11635,PETROPARS UK LIMITED
11636,KALA LIMITED
11637,KALA PENSION TRUST LIMITED
11638,IRANIAN OIL COMPANY (U.K.) LIMITED
11639,NIOC INTERNATIONAL AFFAIRS (LONDON) LIMITED
11640,NAFTIRAN TRADING SERVICES CO. (NTS) LIMITED
11641,PETROIRAN DEVELOPMENT COMPANY (PEDCO) LIMITED
11642,NICO ENGINEERING LIMITED
11643,INDUSTRIAL DEVELOPMENT AND RENOVATION ORGANIZATION OF IRAN
11644,MACHINE SAZI ARAK CO. LTD.
11645,WEST SUN TRADE GMBH
11647,AMROGGANG DEVELOPMENT BANK
11695,AL-QA'IDA IN THE ARABIAN PENINSULA
11701,ESTETICA CAR WASH S.A. DE C.V.
11702,"ESTETIC CARR DE OCCIDENTE, S.A. DE C.V."
11728,"MOREXPRESS, S.A. DE C.V."
11730,"ILC EXPORTACIONES, S. DE R.L. DE C.V."
11749,JAYSH RIJAL AL-TARIQ AL-NAQSHABANDI
11750,CPMIEC SHANGHAI PUDONG COMPANY
11771,UNIVISA S.A.
11772,SERVIAGRICOLA CIFUENTES E.U.
11773,SAAVEDRA Y CIA. S. EN C.
11774,RESTAURANTE BAR PUNTA DEL ESTE
11783,BOSQUE DE SANTA TERESITA LTDA.
11784,ALIMENTOS CARNICOS DE TRADICION ESPANOLA LTDA.
11789,RAHAB INSTITUTE
11790,MAKIN INSTITUTE
11791,IMENSAZEN CONSULTANT ENGINEERS INSTITUTE
11792,FATER ENGINEERING INSTITUTE
11794,GRUPO MBS LIMITADA
11795,GRUPO MBS - KAYUM CENTRE
11796,MAPUTO SHOPPING CENTRE
11805,TRANSPORTADORA PUREPECHA S.A. DE C.V.
11838,MINIMERCADO EL MANANTIAL DEL NEUTA
11840,CARDENAS DUARTE Y CIA. LTDA.
11841,LOGISTICA Y TRANSPORTE NORVAL LTDA.
11842,WISMOTOS FUENTE DE ORO
11843,VITAL SILUET CENTRO DE ESTETICA
11845,RECIFIBRAS SECUNDARIAS LTDA.
11849,MODERNA EXPRESS TRANSPORTE DE CARGA LTDA.
11851,LA TASAJERA DE FUENTE DE ORO
11853,JAIME JEREZ V. Y CIA. S.C.S. JERGAL S.C.S.
11854,INVERSIONES TALADRO LTDA.
11855,INVERSIONES LOS TUNJOS LTDA.
11856,INVERSIONES GANAGRO LTDA.
11857,INVERSIONES GANADERAS Y PALMERAS S.A.
11858,INVERSIONES LAS ACACIAS Y CIA. LTDA.
11859,INVERSIONES AGROINDUSTRIALES DEL ORIENTE LTDA.
11860,INVERSIONES ADAG LTDA.
11862,HERJEZ LTDA.
11865,ESTACION DE SERVICIO SERVIAGRICOLA DEL ARIARI
11866,ESTACION DE SERVICIO LA TURQUESA
11867,ESTACION DE SERVICIO LA FLORESTA DE FUENTE DE ORO
11868,EJERCITO REVOLUCIONARIO POPULAR ANTITERRORISTA DE COLOMBIA
11869,EMPRESA DE EMPLEOS TEMPORALES LA UNICA LTDA.
11870,DOLL EXPORT LTDA.
11873,DEWBELLE CENTRO DE ESTETICA Y BELLEZA LTDA.
11875,COMERCIALIZADORA E INVERSIONES BUSTOS ARIZA Y CIA. S.C.S.
11877,CIA. COMERCIALIZADORA DE MOTOCICLETAS Y REPUESTOS S.A.
11878,BLUE-STAR SECCION HOSTELERIA S.L.
11879,BINGO INTERNACIONAL E.U.
11880,AGUILAR AGUILAR Y CIA. LTDA.
11882,AGUILAR ALVAREZ Y CIA. LTDA.
11903,AGROPECUARIA HATO SANTA MARIA LTDA.
11904,CENTRO DE DIAGNOSTICO AUTOMOTRIZ EJE BANANERO S.A.
11905,REPUESTOS EL NATO Y CIA LTDA.
11909,RENTA CAMPEROS URABA LTDA.
11910,VIGILAR COLOMBIA LTDA.
11911,AL-AQSA TV
11913,ISLAMIC NATIONAL BANK OF GAZA
12026,MEGA EMPACADORA DE FRUTAS S.A. DE C.V.
12027,IMPORTACIONES Y EXPORTACIONES NOBARO S.A. DE C.V.
12028,ONERBANK ZAO
12030,JAVEDAN MEHR TOOS
12032,MSP KALA NAFT CO. TEHRAN
12055,ISLAMIC REVOLUTIONARY GUARD CORPS AIR FORCE
12056,ISLAMIC REVOLUTIONARY GUARD CORPS AL-GHADIR MISSILE COMMAND
12058,RAH SAHEL INSTITUTE
12059,SEPANIR OIL AND GAS ENGINEERING COMPANY
12081,MAHAB GHODSS CONSULTING ENGINEERING COMPANY
12085,AUTOTRANSPORTES JYM S.A. DE C.V.
12086,ARTE Y DISENO DE CULIACAN S.A. DE C.V.
12096,"MASA FACIL, S.A. DE C.V."
12101,COMERCIALIZADORA DE GANADO Y RENTAS DE CAPITAL S.A.
12111,IRANIAN MINISTRY OF INTELLIGENCE AND SECURITY
12115,IMAM KHOMEINI RELIEF COMMITTEE (LEBANON BRANCH)
12120,IRANIAN COMMITTEE FOR THE RECONSTRUCTION OF LEBANON
12148,HARAKAT-UL JIHAD ISLAMI
12185,COMERCIALIZADORA GONRA
12186,GRUPO HORTA ZAVALA S.A. DE C.V.
12187,COPY RED S.A. DE C.V.
12188,CIRCUITO ELECTRONICO S.A. DE C.V.
12190,GRUPO CRISTAL CORONA S.A. DE C.V.
12191,AERO EXPRESS INTERCONTINENTAL S.A. DE C.V.
12192,CAPACITACION AERONAUTICA PROFESIONAL S.C.
12193,"MANTENIMIENTO, AERONAUTICA, TRANSPORTE, Y SERVICIOS AEREOS S.A. DE C.V."
12194,CLUB DEPORTIVO OJOS NEGROS A.C.
12195,GENETICA IMPORT-EXPORT S.P.R. DE R.L. DE C.V.
12196,GENETICA GANADERA RANCHO ALEJANDRA S.P.R. DE R. L. DE C.V.
12206,TEHRIK-E TALIBAN PAKISTAN (TTP)
12209,OFFICE 39
12210,RECONNAISSANCE GENERAL BUREAU
12212,GREEN PINE ASSOCIATED CORPORATION
12213,SECOND ECONOMIC COMMITTEE
12214,MUNITIONS INDUSTRY DEPARTMENT
12215,SECOND ACADEMY OF NATURAL SCIENCES
12219,KOREA TAESONG TRADING COMPANY
12220,KOREA HEUNGJIN TRADING COMPANY
12274,"LORENA DEL MAR, S.A. DE C.V."
12277,"FLORBEL OPERADORA DE RESTAURANTES, S.A. DE C.V."
12278,"TATES DESARROLLO, S.A. DE C.V."
12279,"JR CONTROLADORA DE RESTAURANTES, S.A. DE C.V."
12294,AL REHMAT TRUST
12297,"AUDIO ALARMAS, S.A. DE C.V."
12298,"BASALTOS TONALA, S.A. DE C.V."
12299,JAYSH AL-ADL
12312,KOREA DAESONG BANK
12313,KOREA DAESONG GENERAL TRADING CORPORATION
12379,GESTORES DEL ECUADOR GESTORUM S.A.
12425,MELRUX RICA S PIZZA
12426,AMG RICAS PIZZA
12437,"OBRAS, SERVICIOS Y MANTENIMIENTOS C.A."
12440,INVERSIONES MINERAS H.D. EMPRESA UNIPERSONAL
12446,CIA. AGROINDUSTRIAL PALMERA S.A.
12449,7 KARNES
12452,TAJCO
12453,GOLFRATE HOLDINGS (ANGOLA) LDA
12454,CONGO FUTUR
12455,KAIRABA SUPERMARKET
12456,OVLAS TRADING S.A.
12457,GRUPO AROSFRAN EMPREENDIMENTOS E PARTICIPACOES SARL
12458,AFRI BELG COMMERCIO E INDUSTRIA LDA
12464,ELLISSA HOLDING
12465,SOLMAR
12466,ELLISSA GROUP SA
12467,AGROPHEN
12468,ELLISSA SHIPPING
12469,YAMEN BENIN SARL
12470,ELLISSA PARC COTONOU
12471,ELLISSA MEGASTORE
12472,ALMACEN JUNIOR
12473,ALMACEN JUNIOR NO. 2
12474,COMERCIAL PLANETA
12475,SOCIETE ELLISSA GROUP CONGO
12476,PARS OIL AND GAS COMPANY
12477,BONYAD TAAVON SEPAH
12478,ANSAR BANK
12480,LINER TRANSPORT KISH
12481,MEHR BANK
12483,LOS GUEROS
12523,SHAHID AHMAD KAZEMI INDUSTRIES GROUP
12524,M. BABAIE INDUSTRIES
12530,AUTODROMO CULIACAN RACE PARK
12531,AUTOS MINI
12541,JOUMAA MONEY LAUNDERING ORGANIZATION / DRUG TRAFFICKING ORGANIZATION
12543,PHENICIA SHIPPING OFFSHORE SARL
12544,ELLISSA EXCHANGE COMPANY
12545,HASSAN AYASH EXCHANGE COMPANY
12547,GOLDI ELECTRONICS S.A.
12549,NEW LINE EXCHANGE TRUST CO.
12550,MACPAR MAKINA SAN VE TIC A.S.
12551,STEP A.S.
12552,MULTIMAT IC VE DIS TICARET PAZARLAMA LIMITED SIRKETI
12553,CARVANA COMPANY
12554,MACHINE PARDAZAN CO.
12580,GREEN LEAF GENERAL TRADING LLC
12581,NEW ANSARI MONEY EXCHANGE
12582,NEW ANSARI LTD
12583,AL ADAL EXCHANGE
12584,CONNECT TELECOM GENERAL TRADING LLC
12602,INTERCONTINENTAL BAUMASCHINEN UND NUTZFAHRZEUGE HANDELS GMBH
12605,SECT OF REVOLUTIONARIES
12685,GADDAFI INTERNATIONAL CHARITY AND DEVELOPMENT FOUNDATION
12686,WAATASEMU CHARITY ASSOCIATION
12696,BANK OF EAST LAND
12726,SYRIAN GENERAL INTELLIGENCE DIRECTORATE
12727,BASIJ RESISTANCE FORCE
12733,ARMY OF ISLAM
12741,SYRIAN AIR FORCE INTELLIGENCE
12742,SYRIAN NATIONAL SECURITY BUREAU
12743,SYRIAN MILITARY INTELLIGENCE DIRECTORATE
12744,CHAM HOLDING
12745,BENA PROPERTIES
12746,AL MASHREQ INVESTMENT FUND
12756,CAUCASUS EMIRATE
12763,LAW ENFORCEMENT FORCES OF THE ISLAMIC REPUBLIC OF IRAN
12794,BEHNAM SHAHRIYARI TRADING COMPANY
12802,MEHR-E EQTESAD-E IRANIAN INVESTMENT COMPANY
12803,TIDEWATER MIDDLE EAST CO.
12813,POLITICAL SECURITY DIRECTORATE
12816,YAKUZA
12817,CAMORRA
12846,HAMSHO INTERNATIONAL GROUP
12847,COMMERCIAL BANK OF SYRIA
12848,SYRIAN LEBANESE COMMERCIAL BANK
12860,NAFTAN OAO
12861,GRODNO AZOT OAO
12862,GRODNO KHIMVOLOKNO OAO
12863,BELSHINA OAO
12866,GENERAL PETROLEUM CORPORATION
12867,SYRIAN PETROLEUM COMPANY
12869,SYTROL
12870,SYRIAN COMPANY FOR OIL TRANSPORT
12871,SYRIAN GAS COMPANY
12894,IMPORTADORA SILVANIA
12895,"IMPORTADORA SILVANIA, C.A."
12896,BODEGA MICHIGAN
12899,COMERCIALIZADORA EMPRESARIAL TEAM BUSINESS S.A.
12914,INDIAN MUJAHIDEEN
12927,MAHAN AIR
12928,CONSPIRACY OF FIRE NUCLEI
12932,REAL ESTATE BANK
12941,IRAN CENTRIFUGE TECHNOLOGY COMPANY
12948,PAYA PARTOV CO.
12950,PARTO SANAT CO.
12951,NEKA NOVIN
12954,FULMEN GROUP
12956,YASA PART
12959,SIMATIC DEVELOPMENT CO.
12975,ALMACEN ELECTRO SONY STAR
12976,JUNIOR INTERNATIONAL S.A.
12979,"GLOBAL TECHNOLOGY IMPORT & EXPORT, S.A. (GTI)"
12980,MICRO EMPRESA ASHQUI
12983,AGROPECUARIA LA PERLA LTDA.
12984,KPD S.A.
13001,MILITARY HOUSING ESTABLISHMENT
13006,"DESARROLLO ARQUITECTONICO FORTIA, S.A. DE C.V."
13007,"DESARROLLOS INMOBILIARIOS CITADEL, S.A. DE C.V."
13008,"DESARROLLOS TURISTICOS FORTIA, S.A. DE C.V."
13009,"DISPOSITIVOS INDUSTRIALES DINAMICOS, S.A. DE C.V."
13010,"DISTRIBUIDORA LIFE, S.A."
13011,"DISTRIBUIDORA MEDICA HOSPITALARIA, S.A. DE C.V."
13012,"EL PALOMAR CAR WASH, S.A. DE C.V."
13013,"FORTIA BAJA SUR, S.A. DE C.V."
13014,GEOFARMA S.A. DE C.V.
13015,"GRUPO COMERCIAL SAN BLAS, S.A. DE C.V."
13016,GRUPO F Y F MEDICAL INTERNACIONAL DE EQUIPOS
13017,"PROMOCIONES CITADEL, S.A. DE C.V."
13018,PUNTO FARMACEUTICO S.A. DE C.V.
13019,"SCUADRA FORTIA, S.A. DE C.V."
13020,TECNOLOGIA OPTIMA CORPORATIVA S. DE R.L. DE C.V.
13021,UNION ABARROTERO DE JALISCO S.C. DE R.L. DE C.V.
13041,AL-QA'IDA KURDISH BATTALIONS
13064,GELERI IMPORT EXPORT S.R.L.
13065,MEGA GROUP S.R.L.
13066,GELRO IMPEX S.R.L.
13071,YAMAGUCHI-GUMI
13098,JEMMAH ANSHORUT TAUHID
13100,GENERAL ORGANIZATION OF RADIO AND TV
13109,POUYA AIR
13110,BEHINEH TRADING
13115,"IRAN MARINE INDUSTRIAL COMPANY, SADRA"
13116,"DEEP OFFSHORE TECHNOLOGY COMPANY,  P.J.S."
13119,DATAK TELECOM
13122,SYRIA INTERNATIONAL ISLAMIC BANK
13128,NEW AHMADI LTD.
13129,MOHAMMAD WALI MONEY EXCHANGE
13131,EGHTESAD NOVIN BANK
13133,PASARGAD BANK
13134,KARAFARIN BANK
13135,SAMAN BANK
13136,SARMAYEH BANK
13137,TAT BANK
13138,BANK-E SHAHR
13140,HEKMAT IRANIAN BANK
13141,TOURISM BANK
13142,IRAN ZAMIN BANK
13143,MEHR IRAN CREDIT UNION BANK
13145,TOSEE TAAVON BANK
13146,ISLAMIC REGIONAL COOPERATION BANK
13147,CREDIT INSTITUTION FOR DEVELOPMENT
13152,MALEK ASHTAR UNIVERSITY OF TECHNOLOGY
13155,INTERNATIONAL GENERAL RESOURCING FZE
13156,MINISTRY OF DEFENSE LOGISTICS EXPORT
13168,ABDALLAH AZZAM BRIGADES
13353,ORBITAL HORIZONS CORP.
13355,INDUITEX LTDA.
13356,"I&S HOLDING COMPANY, S.A."
13362,DISTRIBUIDORA GERMAY S.A. DE C.V.
13365,"ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V."
13372,INDUSTRIAL SOLUTIONS
13373,MECHANICAL CONSTRUCTION FACTORY
13374,SYRONICS
13378,C.I. DEL ISTMO S.A.S.
13382,LOLALIMES
13387,HANDASIEH
13405,"GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V."
13419,"GRUPO CINJAB, S.A. DE C.V."
13420,"GRUPO IMPERGOZA, S.A. DE C.V."
13421,"PETROBARRANCOS, S.A. DE C.V."
13430,CONSTRUCTORA W.L.
13431,CONSTRUCTORA H.L.P.
13432,TRANSPORTES J.L. CORDON
13434,ADMINISTRADORA DEL ORIENTE
13435,IMPORTADORA Y EXPORTADORA LORENZANA
13436,"INVERSIONES IRIS MANUELA, S.A."
13439,PENTANE CHEMISTRY INDUSTRIES
13440,SYRIAN ARAB AIRLINES
13446,"BUENOS AIRES SERVICIOS, S.A. DE C.V."
13453,COMERCIALIZADORA GERMAY DE SONORA S.A. DE C.V.
13465,"GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V."
13466,"GASOLINERA ALAMOS COUNTRY, S.A. DE C.V."
13482,BUSINESS LAB
21023,FLORES DRUG TRAFFICKING ORGANIZATION
15005,ROSHAN MONEY EXCHANGE
15006,HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE
15014,"SERVICIOS CHULAVISTA, S.A. DE C.V."
15015,"ADT PETROSERVICIOS, S.A. DE C.V."
15096,INFORMATION SYSTEMS IRAN
15097,ELECTRONIC COMPONENTS INDUSTRIES CO
15098,ADVANCED INFORMATION AND COMMUNICATION TECHNOLOGY CENTER
15099,DIGITAL MEDIA LAB
15100,MOBILE VALUE-ADDED SERVICES LABORATORY
15113,D'S SUPERMARKET COMPANY LTD.
15114,AUTO SERVICIO JATZIRY S.A. DE C.V.
15115,CONSTRUCTORA JATZIRY DE GUASAVE S.A. DE C.V.
15116,AUTOTRANSPORTES TERRESTRES S.A. DE C.V.
15117,NATIONAL IRANIAN TANKER COMPANY
15119,N.I.T.C. REPRESENTATIVE OFFICE
15136,ASAN SHIPPING ENTERPRISE LIMITED
15122,PROTON PETROCHEMICALS SHIPPING LIMITED
15129,HODA SHIPPING COMPANY LIMITED
15124,DAVAR SHIPPING CO LTD
15125,HADI SHIPPING COMPANY LIMITED
15132,TC SHIPPING COMPANY LIMITED
15135,SAMAN SHIPPING COMPANY LIMITED
15137,SARV SHIPPING COMPANY LIMITED
15138,SEPID SHIPPING COMPANY LIMITED
15139,SIMA SHIPPING COMPANY LIMITED
15141,CASPIAN MARITIME LIMITED
15142,MINAB SHIPPING COMPANY LIMITED
15144,PARS PETROCHEMICAL SHIPPING COMPANY
15145,DENA TANKERS FZE
15148,CENTER FOR INNOVATION AND TECHNOLOGY COOPERATION
15160,PETRO SUISSE INTERTRADE COMPANY SA
15161,HONG KONG INTERTRADE COMPANY
15162,NOOR ENERGY (MALAYSIA) LTD.
15163,PETRO ENERGY INTERTRADE COMPANY
15169,CORPORACION HANDAL S. DE R.L.
15182,AUTO PARTES HANDAL S. DE R.L. DE C.V.
15184,SUPERTIENDAS HANDAL S. DE R.L.
15186,JM TROYA
15187,J & E S. DE R.L. DE C.V.
15188,RANCHO LA HERRADURA
15189,EASY CASH S. DE R.L.
15190,COMERCIALIZADORA CACHO S.A. DE C.V.
15217,DREX TECHNOLOGIES S.A.
15337,"URBANIZADORA NUEVA ITALIA, S.A. DE C.V."
15342,"SOCIALIKA RENTAS Y CATERING, S.A. DE C.V."
15412,MS-13
15484,HAQQANI NETWORK
15486,ARMY SUPPLY BUREAU
15487,BELVNESHPROMSERVICE
15492,WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA
15493,AL-QUDS INTERNATIONAL FOUNDATION
15495,SUMIYOSHI-KAI
15521,"DESARROLLOS EVEREST, S.A. DE C.V."
15529,LOS RASTROJOS
15536,BAQIYATTALLAH UNIVERSITY OF MEDICAL SCIENCES
15537,IMAM HOSSEIN UNIVERSITY
15539,"TEHRAN GOSTARESH COMPANY, P.J.S."
15542,MINISTRY OF CULTURE AND ISLAMIC GUIDANCE
15543,PRESS SUPERVISORY BOARD
15544,AMNAFZAR GOSTAR-E SHARIF
15547,PEYKASA
15555,CENTER TO INVESTIGATE ORGANIZED CRIME
15564,IRAN POOYA
15580,RAHAT LTD
15583,ARIA NIKAN MARINE INDUSTRY
15585,M23
15588,JAYSH AL-SHA'BI
15592,SHABIHA
15603,FOREIGN TRADE BANK OF THE DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA
15605,POUYA CONTROL
15609,MOVEMENT FOR UNITY AND JIHAD IN WEST AFRICA
15616,LEADER (HONG KONG) INTERNATIONAL TRADING LIMITED
15631,NEDA INDUSTRIAL GROUP
15632,TOWLID ABZAR BORESHI IRAN
15635,TARH O PALAYESH
15636,FARATECH
15638,FORCES DEMOCRATIQUES DE LIBERATION DU RWANDA
15644,CHEMICAL INDUSTRIES & DEVELOPMENT OF MATERIALS GROUP
15648,SAD IMPORT EXPORT COMPANY
15651,DOOSTAN INTERNATIONAL COMPANY
15652,MARINE INDUSTRIES ORGANIZATION
15661,INAGAWA-KAI
15664,"CASA EL VIEJO LUIS DISTRIBUIDORA, S.A. DE C.V."
15666,KOREAN COMMITTEE FOR SPACE TECHNOLOGY
15673,"GRUPO COMERCIAL ROOL, S.A. DE C.V."
15674,"RANCHO EL NUEVO PACHON, S. DE R.L. DE C.V."
15675,ROOL EUROPE AG
15676,"OPERADORA Y ADMINISTRADORA DE RESTAURANTES Y BARES RUDU, S.A. DE C.V."
15691,"PARQUE ACUATICO LOS CASCABELES, S.A. DE C.V."
15694,SIMA GENERAL TRADING CO FZE
15695,POLINEX GENERAL TRADING LLC
15696,ASIA ENERGY GENERAL TRADING (LLC)
15697,SYNERGY GENERAL TRADING FZE
15699,"RANCHO AGRICOLA GANADERO LOS MEZQUITES, S.A. DE C.V."
15708,SBT S.A.
15709,G&G INTERNACIONAL S.A.S.
15710,INVERSIONES GILFE S.A.
15711,ISSA EMPRESA UNIPERSONAL
15712,COMERCIALIZADORA INTERNACIONAL ANDINA LIMITADA
15714,PROMESAS DEL FUTBOL COLOMBIANO S.A.
15715,COLOMBO PERUANA DE TEJIDOS S.A.
15720,IMPIRE SHIPPING COMPANY
15731,GRACE BAY SHIPPING INC
15732,GARBIN NAVIGATION LTD
15733,MONSOON SHIPPING LTD
15734,KONING MARINE CORP
15735,BLUE TANKER SHIPPING SA
15736,JUPITER SEAWAYS SHIPPING
15737,HERCULES INTERNATIONAL SHIP
15738,HERMIS SHIPPING SA
15764,ISLAMIC REPUBLIC OF IRAN BROADCASTING
15765,IRANIAN COMMUNICATIONS REGULATORY AUTHORITY
15766,IRANIAN CYBER POLICE
15768,"ASESORIA Y SERVICIOS ADMINISTRATIVOS, TECNICOS Y OPERATIVOS DUREL, S.A. DE C.V."
15806,"CENTRO COMERCIAL Y HABITACIONAL LOMAS, S.A. DE C.V."
15830,COMMANDER NAZIR GROUP
15838,LOS CABALLEROS TEMPLARIOS
15846,"SISTEMAS ELITE DE SEGURIDAD PRIVADA, S.A. DE C.V."
15847,LOS CACHIROS
15852,ANSAR AL-DINE
15853,SAMBOUK SHIPPING FZC
15854,T.F.M.C. THE FOOD MANAGEMENT CORPORATION LTD
15857,FUNDACION ISSARA
15864,COMPANIA GANADERA 5 MANANTIALES S. DE P.R. DE R.L.
15865,"IMPAN-COL, S.A."
15866,CHAPS INVESTMENT INC.
15867,INVERSORA PANACOL S.A.
15868,C.I. CAFFEE VALORES S.A.
15869,COMPANIA REAL DE PANAMA S.A.
15871,CLAN DEL GOLFO
15909,ALUMINAT
15910,PARS AMAYESH SANAAT KISH
15912,TAGHTIRAN KASHAN COMPANY
15914,PISHRO SYSTEMS RESEARCH COMPANY
15918,AL-DUNYA TELEVISION
15922,TRANS MULTI MECHANICS CO. LTD.
15943,BRACRO S.A.
15948,ZOLAL IRAN COMPANY
15950,BANDAR IMAM PETROCHEMICAL COMPANY
15951,BU ALI SINA PETROCHEMICAL COMPANY
15952,MOBIN PETROCHEMICAL COMPANY
15953,NOURI PETROCHEMICAL COMPANY
37916,JAM PETROCHEMICAL COMPANY
15955,SHAHID TONDGOYAN PETROCHEMICAL COMPANY
40883,SHIRAZ PETROCHEMICAL COMPANY
15957,TABRIZ PETROCHEMICAL COMPANY
15959,ANDISHEH ZOLAL
15966,PETRO GREEN
15968,GLOBAL SEA LINE CO LTD
15969,ENERGY GLOBAL INTERNATIONAL FZE
15981,KYRGYZ TRANS AVIA
15985,SIRJANCO TRADING L.L.C.
15989,COMMITTEE TO DETERMINE INSTANCES OF CRIMINAL CONTENT
15990,OFOGH SABERIN ENGINEERING DEVELOPMENT COMPANY
16004,EXECUTION OF IMAM KHOMEINI'S ORDER
16005,TOSEE EQTESAD AYANDEHSAZAN COMPANY
16006,TADBIR ECONOMIC DEVELOPMENT GROUP
16007,TADBIR INVESTMENT COMPANY
16008,MODABER
16009,TADBIR CONSTRUCTION DEVELOPMENT COMPANY
16010,TADBIR ENERGY DEVELOPMENT GROUP CO.
16011,REY INVESTMENT COMPANY
16012,REYCO GMBH.
16013,MCS INTERNATIONAL GMBH
16014,MCS ENGINEERING
16015,GOLDEN RESOURCES TRADING COMPANY L.L.C.
16016,CYLINDER SYSTEM L.T.D.
16017,AMIN INVESTMENT BANK
16018,PARDIS INVESTMENT COMPANY
16019,MELLAT INSURANCE COMPANY
16020,IRAN & SHARGH COMPANY
16021,IRAN & SHARGH LEASING COMPANY
16022,TADBIR BROKERAGE COMPANY
16023,ZARIN RAFSANJAN CEMENT COMPANY
16024,RISHMAK PRODUCTIVE & EXPORTS COMPANY
16025,OMID REY CIVIL & CONSTRUCTION COMPANY
16026,BEHSAZ KASHANE TEHRAN CONSTRUCTION CO.
16027,ROYAL ARYA CO.
16028,HORMOZ OIL REFINING COMPANY
16029,GHAED BASSIR PETROCHEMICAL PRODUCTS COMPANY
16030,PERSIA OIL & GAS INDUSTRY DEVELOPMENT CO.
16031,PARS OIL CO.
16032,COMMERCIAL PARS OIL CO.
16033,MARJAN PETROCHEMICAL COMPANY
16034,GHADIR INVESTMENT COMPANY
16035,SADAF PETROCHEMICAL ASSALUYEH COMPANY
16036,POLYNAR COMPANY
16037,ONE CLASS PROPERTIES (PTY) LTD.
16038,ONE VISION INVESTMENTS 5 (PTY) LTD.
16039,PARS MCS
16040,OIL INDUSTRY INVESTMENT COMPANY
16041,REY NIRU ENGINEERING COMPANY
16085,DAEDONG CREDIT BANK
16086,DCB FINANCE LIMITED
16119,SWISS MANAGEMENT SERVICES SARL
16135,KASB INTERNATIONAL LLC
16136,PETRO ROYAL FZE
16137,AA ENERGY FZCO
16178,"GANADEROS AGRICULTORES DEL NORTE, S. DE R.L. DE C.V."
16179,"PALMA DEL BAJO AGUAN, S.A."
16180,"MINERA MI ESPERANZA, S.A."
